Tipo de delito,Cantidad de casos,Nacionadalidad,Sexo de las víctimas	,Provincia,Mes,Año
Robo,17,Dominicano(a),F,San Juan ,Junio,2025
Robo,58,Dominicano(a),M,San Pedro De Macoris,Junio,2025
Robo,33,Dominicano(a),F,San Pedro De Macoris,Junio,2025
Robo,1,Haitiano(a),M,San Pedro De Macoris,Junio,2025
Robo,2,Norte Americano(a),F,San Pedro De Macoris,Junio,2025
Robo,19,Dominicano(a),M,Sanchez Ramirez,Junio,2025
Robo,9,Dominicano(a),F,Sanchez Ramirez,Junio,2025
Robo,126,Dominicano(a),M,Santiago,Junio,2025
Robo,59,Dominicano(a),F,Santiago,Junio,2025
Robo,1,Venezolano(a),F,Santiago,Junio,2025
Robo,2,Aleman(a),M,Santo Domingo,Junio,2025
Robo,1,Canadiense,F,Santo Domingo,Junio,2025
Robo,1,Chino(a),F,Santo Domingo,Junio,2025
Robo,1,Colombiano(a),M,Santo Domingo,Junio,2025
Robo,1071,Dominicano(a),M,Santo Domingo,Junio,2025
Robo,677,Dominicano(a),F,Santo Domingo,Junio,2025
Robo,1,Español(a),M,Santo Domingo,Junio,2025
Robo,2,Estadounidese,M,Santo Domingo,Junio,2025
Robo,24,Haitiano(a),M,Santo Domingo,Junio,2025
Robo,11,Haitiano(a),F,Santo Domingo,Junio,2025
Robo,3,Italiano(a),M,Santo Domingo,Junio,2025
Robo,1,Mexicano(a),F,Santo Domingo,Junio,2025
Robo,5,Norte Americano(a),M,Santo Domingo,Junio,2025
Robo,1,Puertorriqueño(a),M,Santo Domingo,Junio,2025
Robo,1,Salvadoreño(a),M,Santo Domingo,Junio,2025
Robo,1,Uruguayo(a),M,Santo Domingo,Junio,2025
Robo,1,Venezolano(a),M,Santo Domingo,Junio,2025
Robo,6,Venezolano(a),F,Santo Domingo,Junio,2025
Robo,14,Dominicano(a),M,Valverde,Junio,2025
Robo,4,Dominicano(a),F,Valverde,Junio,2025
Robo,1,Haitiano(a),M,Valverde,Junio,2025
Robo,17,Dominicano(a),M,Azua,Julio,2025
Robo,7,Dominicano(a),F,Azua,Julio,2025
Robo,12,Dominicano(a),M,Bahoruco,Julio,2025
Robo,1,Dominicano(a),F,Bahoruco,Julio,2025
Robo,14,Dominicano(a),M,Barahona,Julio,2025
Robo,3,Dominicano(a),F,Barahona,Julio,2025
Robo,1,Libanesa,M,Barahona,Julio,2025
Robo,3,Dominicano(a),M,Dajabon,Julio,2025
Robo,3,Dominicano(a),F,Dajabon,Julio,2025
Robo,1,Argentino(a),M,Distrito Nacional ,Julio,2025
Robo,2,Canadiense,F,Distrito Nacional ,Julio,2025
Robo,1,Chino(a),M,Distrito Nacional ,Julio,2025
Robo,2,Chino(a),F,Distrito Nacional ,Julio,2025
Robo,4,Colombiano(a),M,Distrito Nacional ,Julio,2025
Robo,1,Colombiano(a),F,Distrito Nacional ,Julio,2025
Robo,2,Cubano(a),M,Distrito Nacional ,Julio,2025
Robo,1,Cubano(a),F,Distrito Nacional ,Julio,2025
Robo,441,Dominicano(a),M,Distrito Nacional ,Julio,2025
Robo,317,Dominicano(a),F,Distrito Nacional ,Julio,2025
Robo,2,Ecuatoriano(a),M,Distrito Nacional ,Julio,2025
Robo,1,Español(a),M,Distrito Nacional ,Julio,2025
Robo,2,Español(a),F,Distrito Nacional ,Julio,2025
Robo,4,Estadounidese,M,Distrito Nacional ,Julio,2025
Robo,1,Frances(a),M,Distrito Nacional ,Julio,2025
Robo,1,Griego(a),F,Distrito Nacional ,Julio,2025
Robo,1,Guatemanteco(a),M,Distrito Nacional ,Julio,2025
Robo,1,Guatemanteco(a),F,Distrito Nacional ,Julio,2025
Robo,6,Haitiano(a),M,Distrito Nacional ,Julio,2025
Robo,2,Haitiano(a),F,Distrito Nacional ,Julio,2025
Robo,1,Holandes(a),M,Distrito Nacional ,Julio,2025
Robo,1,Italiano(a),M,Distrito Nacional ,Julio,2025
Robo,1,Libanes(a),F,Distrito Nacional ,Julio,2025
Robo,3,Mexicano(a),M,Distrito Nacional ,Julio,2025
Robo,4,Norte Americano(a),M,Distrito Nacional ,Julio,2025
Robo,1,Norte Americano(a),F,Distrito Nacional ,Julio,2025
Robo,1,Portugues(a),F,Distrito Nacional ,Julio,2025
Robo,1,Ruso(a),F,Distrito Nacional ,Julio,2025
Robo,1,Ucraniano(a),F,Distrito Nacional ,Julio,2025
Robo,1,Uruguayo(a),F,Distrito Nacional ,Julio,2025
Robo,2,Venezolano(a),M,Distrito Nacional ,Julio,2025
Robo,5,Venezolano(a),F,Distrito Nacional ,Julio,2025
Robo,69,Dominicano(a),M,Duarte,Julio,2025
Robo,38,Dominicano(a),F,Duarte,Julio,2025
Robo,24,Dominicano(a),M,El Seibo,Julio,2025
Robo,14,Dominicano(a),F,El Seibo,Julio,2025
Robo,1,Dominicano(a),M,Elias Piña,Julio,2025
Robo,2,Dominicano(a),F,Elias Piña,Julio,2025
Robo,20,Dominicano(a),M,Espaillat,Julio,2025
Robo,25,Dominicano(a),F,Espaillat,Julio,2025
Robo,11,Dominicano(a),M,Hato Mayor,Julio,2025
Robo,15,Dominicano(a),F,Hato Mayor,Julio,2025
Robo,5,Dominicano(a),M,Hermanas Mirabal,Julio,2025
Robo,7,Dominicano(a),F,Hermanas Mirabal,Julio,2025
Robo,2,Dominicano(a),M,Independencia,Julio,2025
Robo,2,Dominicano(a),F,Independencia,Julio,2025
Robo,3,Argentino(a),M,La Altagracia,Julio,2025
Robo,1,Belgico(a),M,La Altagracia,Julio,2025
Robo,1,Brasileño(a),F,La Altagracia,Julio,2025
Robo,1,Chileno(a),M,La Altagracia,Julio,2025
Robo,2,Colombiano(a),M,La Altagracia,Julio,2025
Robo,109,Dominicano(a),M,La Altagracia,Julio,2025
Robo,65,Dominicano(a),F,La Altagracia,Julio,2025
Robo,1,Español(a),M,La Altagracia,Julio,2025
Robo,1,Estadounidese,M,La Altagracia,Julio,2025
Robo,1,Estadounidese,F,La Altagracia,Julio,2025
Robo,4,Haitiano(a),M,La Altagracia,Julio,2025
Robo,4,Haitiano(a),F,La Altagracia,Julio,2025
Robo,1,Italiano(a),M,La Altagracia,Julio,2025
Robo,3,Norte Americano(a),M,La Altagracia,Julio,2025
Robo,2,Norte Americano(a),F,La Altagracia,Julio,2025
Robo,1,Puertorriqueño(a),M,La Altagracia,Julio,2025
Robo,79,Dominicano(a),M,La Romana,Julio,2025
Robo,33,Dominicano(a),F,La Romana,Julio,2025
Robo,2,Haitiano(a),M,La Romana,Julio,2025
Robo,2,Haitiano(a),F,La Romana,Julio,2025
Robo,1,Venezolano(a),F,La Romana,Julio,2025
Robo,10,Dominicano(a),M,La Vega,Julio,2025
Robo,11,Dominicano(a),F,La Vega,Julio,2025
Robo,14,Dominicano(a),M,Maria Trinidad Sanchez ,Julio,2025
Robo,16,Dominicano(a),F,Maria Trinidad Sanchez ,Julio,2025
Robo,31,Dominicano(a),M,Monseñor Nouel,Julio,2025
Robo,19,Dominicano(a),F,Monseñor Nouel,Julio,2025
Robo,1,Haitiano(a),M,Monseñor Nouel,Julio,2025
Robo,1,Haitiano(a),M,Monte Cristi,Julio,2025
Robo,21,Dominicano(a),M,Monte Plata,Julio,2025
Robo,11,Dominicano(a),F,Monte Plata,Julio,2025
Robo,48,Dominicano(a),M,Peravia,Julio,2025
Robo,36,Dominicano(a),F,Peravia,Julio,2025
Robo,1,Haitiano(a),F,Peravia,Julio,2025
Robo,1,Norte Americano(a),F,Peravia,Julio,2025
Robo,1,Venezolano(a),M,Peravia,Julio,2025
Robo,1,Canadiense,M,Puerto Plata,Julio,2025
Robo,38,Dominicano(a),M,Puerto Plata,Julio,2025
Robo,24,Dominicano(a),F,Puerto Plata,Julio,2025
Robo,1,Frances(a),F,Puerto Plata,Julio,2025
Robo,3,Norte Americano(a),M,Puerto Plata,Julio,2025
Robo,1,Norte Americano(a),F,Puerto Plata,Julio,2025
Robo,1,Argentino(a),M,Samana,Julio,2025
Robo,1,Austriaco(a),F,Samana,Julio,2025
Robo,1,Belgico(a),M,Samana,Julio,2025
Robo,1,Canadiense,F,Samana,Julio,2025
Robo,18,Dominicano(a),M,Samana,Julio,2025
Robo,8,Dominicano(a),F,Samana,Julio,2025
Robo,1,Español(a),M,Samana,Julio,2025
Robo,1,Español(a),F,Samana,Julio,2025
Robo,2,Frances(a),M,Samana,Julio,2025
Robo,264,Dominicano(a),M,San Cristobal,Julio,2025
Robo,163,Dominicano(a),F,San Cristobal,Julio,2025
Robo,8,Haitiano(a),M,San Cristobal,Julio,2025
Robo,2,Haitiano(a),F,San Cristobal,Julio,2025
Robo,7,Dominicano(a),M,San Jose De Ocoa,Julio,2025
